Age,Gender,Weight (kg),Height (m),Max_BPM,Avg_BPM,Resting_BPM,Session_Duration (hours),Workout_Type,Fat_Percentage,Water_Intake (liters),Workout_Frequency (days/week),Experience_Level,BMI,Base_MET,HR_Intensity,Effective_MET,Calories_Burned (kcal),Calories_Burned (kcal)_log
20,Male,96.7,1.8,198.0,180.0,78.0,0.25,Hiit,29.6,2.8,2,0,29.9,9.5,0.85,8.075,195.2,5.279134547131263
52,Female,66.5,1.64,176.0,161.0,72.0,0.82,Hiit,17.5,3.0,5,1,24.6,9.5,0.8557692307692307,8.129807692307692,443.3,6.096500009941863
50,Male,74.1,1.84,171.0,134.0,65.0,1.18,Cardio,16.5,3.6,4,2,21.9,7.0,0.6509433962264151,4.556603773584905,398.4,5.989963420981715
39,Female,56.0,1.53,184.0,134.0,73.0,0.76,Yoga,27.9,4.1,5,1,24.0,3.0,0.5495495495495496,1.648648648648649,70.2,4.26549281841793
26,Male,67.2,1.57,192.0,148.0,66.0,0.78,Cardio,25.9,3.1,4,1,27.3,7.0,0.6507936507936508,4.555555555555555,238.8,5.479805242593414
58,Male,61.4,1.63,161.0,120.0,70.0,0.71,Yoga,16.7,3.5,4,2,23.2,3.0,0.5494505494505495,1.6483516483516485,71.9,4.289088639014612
35,Female,78.2,1.72,190.0,159.0,64.0,1.39,Mixed,11.8,5.3,7,3,26.4,8.0,0.753968253968254,6.031746031746032,655.6,6.487075005067492
46,Female,68.5,1.66,174.0,158.0,65.0,1.42,Hiit,28.1,4.3,5,2,24.9,9.5,0.8532110091743119,8.105504587155963,719.45,6.579876016778943
56,Male,67.2,1.63,159.0,121.0,74.0,0.38,Yoga,23.6,2.9,2,0,25.3,3.0,0.5529411764705883,1.6588235294117648,42.4,3.770459441106359
44,Male,88.5,1.82,182.0,125.0,55.0,0.91,Yoga,18.1,4.2,6,2,26.6,3.0,0.5511811023622047,1.6535433070866143,133.2,4.8993312245375815
53,Male,76.5,1.83,175.0,143.0,66.0,0.47,Strength,24.9,3.7,2,0,22.8,6.0,0.7064220183486238,4.238532110091743,152.4,5.0330488889331555
34,Female,54.3,1.64,194.0,139.0,73.0,0.84,Yoga,25.3,3.9,5,1,20.2,3.0,0.5454545454545454,1.6363636363636362,74.6,4.3254562831854875
51,Male,59.0,1.51,175.0,130.0,75.0,0.77,Yoga,20.7,3.6,5,1,25.9,3.0,0.55,1.65,75.0,4.330733340286331
20,Female,50.3,1.46,199.0,179.0,70.0,1.34,Hiit,18.3,3.6,4,2,23.5,9.5,0.8449612403100775,8.027131782945736,541.0,6.295266001439646
22,Male,64.5,1.7,193.0,162.0,68.0,0.72,Mixed,30.1,3.8,3,0,22.2,8.0,0.752,6.016,279.4,5.636217155160435
31,Female,79.5,1.75,183.0,144.0,71.0,1.28,Cardio,17.4,3.2,7,3,26.1,7.0,0.6517857142857143,4.5625,464.3,6.142682358850603
20,Female,82.8,1.69,193.0,156.0,70.0,1.04,Strength,24.4,4.2,6,2,29.1,6.0,0.6991869918699187,4.195121951219512,361.3,5.8924725979010315
40,Female,65.4,1.67,180.0,153.0,72.0,0.41,Mixed,24.5,3.5,2,0,23.4,8.0,0.75,6.0,160.9,5.0869788606835895
56,Male,61.5,1.6,173.0,158.0,76.0,0.25,Hiit,26.8,3.2,2,0,24.0,9.5,0.845360824742268,8.030927835051546,123.5,4.824305715904762
47,Male,58.7,1.75,165.0,121.0,67.0,0.46,Yoga,22.8,3.4,2,0,19.3,3.0,0.5510204081632653,1.6530612244897958,44.6,3.8199077165203406
40,Female,78.9,1.85,180.0,139.0,62.0,0.78,Cardio,24.3,2.5,5,2,23.1,7.0,0.652542372881356,4.567796610169491,281.1,5.642261618007951
44,Female,52.9,1.46,174.0,160.0,78.0,0.65,Hiit,30.0,2.9,2,0,24.9,9.5,0.8541666666666666,8.114583333333332,279.0,5.634789603169249
27,Female,66.9,1.67,187.0,137.0,75.0,0.4,Yoga,26.0,3.3,3,0,23.9,3.0,0.5535714285714286,1.6607142857142858,44.4,3.8155121050473024
42,Male,56.5,1.58,177.0,144.0,84.0,0.25,Cardio,25.2,2.3,3,0,22.6,7.0,0.6451612903225806,4.516129032258064,63.8,4.1713056033582285
30,Male,63.1,1.53,196.0,163.0,63.0,0.61,Mixed,21.2,4.0,4,1,26.9,8.0,0.7518796992481203,6.015037593984962,231.5,5.448890225027411
33,Male,59.5,1.57,188.0,135.0,69.0,1.22,Yoga,23.7,4.5,5,1,24.2,3.0,0.5546218487394958,1.6638655462184877,120.8,4.802380355275797
58,Female,101.4,1.72,165.0,141.0,69.0,0.87,Mixed,21.8,4.0,2,0,34.4,8.0,0.75,6.0,529.3,6.273442884143084
51,Male,73.5,1.72,174.0,126.0,68.0,1.09,Yoga,8.0,4.1,7,3,24.8,3.0,0.5471698113207547,1.641509433962264,131.5,4.886582645426277
54,Male,60.0,1.83,168.0,152.0,61.0,1.51,Hiit,8.0,3.7,7,3,18.0,9.5,0.8504672897196262,8.07943925233645,719.45,6.579876016778943
39,Male,55.2,1.68,179.0,153.0,75.0,0.49,Mixed,30.2,3.5,3,0,19.6,8.0,0.75,6.0,162.3,5.095588999976419
34,Female,59.1,1.5,187.0,157.0,69.0,0.7,Mixed,27.1,4.3,3,1,26.1,8.0,0.7457627118644068,5.966101694915254,246.8,5.512621969195042
40,Male,58.8,1.66,175.0,147.0,66.0,0.86,Mixed,16.4,4.1,4,1,21.4,8.0,0.7431192660550459,5.944954128440367,300.6,5.709101636133801
53,Male,51.5,1.54,167.0,124.0,71.0,0.67,Yoga,22.7,3.9,6,2,21.7,3.0,0.5520833333333334,1.65625,57.1,4.062165663857866
26,Male,46.3,1.56,195.0,151.0,71.0,1.28,Cardio,20.7,3.4,3,1,19.0,7.0,0.6451612903225806,4.516129032258064,267.6,5.593223284089137
19,Male,66.7,1.74,205.0,185.0,71.0,0.85,Hiit,21.5,3.0,4,1,22.1,9.5,0.8507462686567164,8.082089552238806,458.2,6.129485845005356
49,Male,71.6,1.7,169.0,126.0,73.0,0.74,Yoga,24.1,3.9,3,1,24.8,3.0,0.5520833333333334,1.65625,87.8,4.486386649998124
39,Female,77.2,1.74,179.0,126.0,61.0,1.06,Yoga,14.4,4.1,6,2,25.5,3.0,0.5508474576271186,1.652542372881356,135.2,4.9141243937154115
30,Female,53.9,1.64,182.0,167.0,80.0,0.95,Hiit,25.1,3.7,4,1,19.9,9.5,0.8529411764705882,8.102941176470589,414.9,6.030444846748866
25,Female,84.2,1.76,198.0,154.0,73.0,1.01,Cardio,20.6,3.7,7,2,27.2,7.0,0.648,4.5360000000000005,385.8,5.957907763579139
18,Female,51.6,1.64,195.0,153.0,75.0,0.68,Cardio,23.8,3.1,2,0,19.2,7.0,0.65,4.55,159.7,5.0795392727434665
34,Male,82.7,1.79,184.0,165.0,58.0,1.1,Hiit,14.9,3.5,6,3,25.8,9.5,0.8492063492063492,8.067460317460318,719.45,6.579876016778943
29,Male,74.5,1.71,187.0,158.0,68.0,0.91,Mixed,15.8,4.4,4,2,25.3,8.0,0.7563025210084033,6.050420168067227,410.2,6.019079714140956
21,Female,55.8,1.66,203.0,157.0,71.0,0.97,Cardio,19.6,3.1,5,2,20.3,7.0,0.6515151515151515,4.5606060606060606,246.8,5.512621969195042
30,Female,57.3,1.7,192.0,154.0,84.0,0.55,Cardio,25.0,2.6,3,0,19.8,7.0,0.6481481481481481,4.537037037037037,143.0,4.969813299576001
48,Female,71.9,1.68,176.0,161.0,78.0,0.72,Hiit,25.2,2.6,2,0,25.5,9.5,0.8469387755102041,8.045918367346939,416.5,6.0342845442909105
58,Male,73.6,1.84,167.0,119.0,61.0,1.09,Yoga,15.2,4.2,7,3,21.8,3.0,0.5471698113207547,1.641509433962264,131.7,4.888090941338162
24,Male,67.5,1.7,193.0,160.0,61.0,1.15,Mixed,11.7,4.0,5,3,23.2,8.0,0.75,6.0,465.7,6.14568665295577
40,Male,75.5,1.68,176.0,126.0,66.0,0.77,Yoga,31.6,3.9,3,0,26.7,3.0,0.5454545454545454,1.6363636363636362,95.1,4.565389315976247
41,Female,71.1,1.66,171.0,135.0,68.0,0.63,Cardio,27.2,2.8,5,1,25.9,7.0,0.6504854368932039,4.553398058252427,204.0,5.3230099791384085
22,Female,63.3,1.76,199.0,156.0,77.0,0.31,Cardio,26.0,2.6,2,0,20.3,7.0,0.6475409836065574,4.532786885245902,88.9,4.498697941477575
22,Female,72.9,1.75,194.0,155.0,64.0,0.49,Strength,28.6,2.9,3,0,23.8,6.0,0.7,4.199999999999999,150.0,5.017279836814924
34,Male,55.3,1.65,188.0,138.0,76.0,0.28,Yoga,33.8,2.8,2,0,20.3,3.0,0.5535714285714286,1.6607142857142858,25.7,3.2846635654062037
47,Male,67.3,1.56,179.0,163.0,71.0,0.34,Hiit,26.0,2.9,3,0,27.5,9.5,0.8518518518518519,8.092592592592593,185.2,5.226821364842967
26,Female,76.2,1.59,199.0,144.0,78.0,0.72,Yoga,21.5,3.7,4,1,30.1,3.0,0.5454545454545454,1.6363636363636362,89.8,4.508659285607248
23,Female,56.9,1.66,198.0,179.0,74.0,0.54,Hiit,25.8,2.9,2,0,20.6,9.5,0.8467741935483871,8.044354838709678,247.2,5.514234872770507
42,Male,78.6,1.81,178.0,136.0,59.0,1.31,Cardio,8.0,3.3,7,3,23.9,7.0,0.6470588235294118,4.529411764705882,466.4,6.147185422104758
36,Male,75.8,1.65,184.0,144.0,69.0,1.01,Cardio,17.9,3.7,3,1,27.7,7.0,0.6521739130434783,4.565217391304348,349.5,5.859360706474645
33,Female,63.3,1.62,198.0,166.0,70.0,0.75,Mixed,21.3,4.7,5,1,24.1,8.0,0.75,6.0,284.8,5.655292265495767
38,Female,59.4,1.5,179.0,127.0,64.0,1.17,Yoga,21.2,4.1,7,3,26.2,3.0,0.5478260869565217,1.643478260869565,114.2,4.746669748261791
19,Male,81.2,1.83,201.0,155.0,68.0,0.61,Cardio,21.1,2.9,4,1,24.2,7.0,0.6541353383458647,4.578947368421053,226.8,5.428468051013081
27,Female,59.7,1.74,192.0,163.0,75.0,0.74,Mixed,28.5,3.9,3,0,19.8,8.0,0.7521367521367521,6.017094017094017,265.8,5.586499314041468
33,Female,75.8,1.76,183.0,145.0,74.0,0.62,Cardio,21.7,2.6,3,1,24.5,7.0,0.6513761467889908,4.559633027522936,214.3,5.372032404370318
54,Male,89.9,1.78,164.0,141.0,70.0,1.18,Mixed,15.8,4.3,3,1,28.5,8.0,0.7553191489361702,6.042553191489362,641.0,6.464588303689961
32,Female,69.9,1.66,188.0,134.0,68.0,0.79,Yoga,24.3,3.5,7,2,25.3,3.0,0.55,1.65,91.1,4.522874943261261
30,Male,86.9,1.69,184.0,166.0,63.0,0.85,Hiit,23.4,3.7,7,2,30.5,9.5,0.8512396694214877,8.086776859504132,597.3,6.394092300395986
30,Female,60.2,1.83,198.0,167.0,72.0,0.74,Mixed,21.9,3.9,4,1,18.0,8.0,0.753968253968254,6.031746031746032,268.7,5.597310230145684
49,Male,73.6,1.7,175.0,140.0,77.0,0.76,Cardio,27.4,2.7,4,1,25.5,7.0,0.6428571428571429,4.5,251.7,5.532203014394148
25,Female,64.7,1.74,200.0,162.0,73.0,0.77,Strength,21.9,3.6,5,1,21.4,6.0,0.7007874015748031,4.2047244094488185,209.5,5.349485653122436
35,Female,64.0,1.77,184.0,147.0,61.0,0.88,Strength,29.9,3.4,3,1,20.5,6.0,0.6991869918699187,4.195121951219512,236.3,5.469325163441718
53,Female,89.3,1.74,165.0,126.0,78.0,0.59,Yoga,28.7,3.0,2,0,29.3,3.0,0.5517241379310345,1.6551724137931034,87.2,4.4796069630127455
43,Male,63.9,1.67,176.0,158.0,55.0,1.24,Hiit,13.3,3.7,6,3,23.0,9.5,0.8512396694214877,8.086776859504132,640.8,6.464276728675756
27,Female,63.5,1.68,190.0,151.0,60.0,1.0,Strength,26.6,4.3,7,2,22.6,6.0,0.7,4.199999999999999,266.7,5.589866950526307
48,Female,78.4,1.76,178.0,147.0,72.0,0.85,Strength,21.8,3.6,4,1,25.4,6.0,0.7075471698113207,4.245283018867925,282.9,5.648622063478926
50,Male,55.6,1.76,177.0,149.0,65.0,0.77,Mixed,24.0,4.1,3,1,18.0,8.0,0.75,6.0,256.9,5.552571912887299
46,Female,95.0,1.8,177.0,161.0,69.0,0.51,Hiit,27.8,2.5,2,0,29.4,9.5,0.8518518518518519,8.092592592592593,392.1,5.9740640324278145
22,Male,95.2,1.74,205.0,164.0,70.0,0.73,Strength,16.4,3.2,5,1,31.6,6.0,0.6962962962962963,4.177777777777778,290.3,5.674353663965389
30,Male,83.7,1.74,202.0,181.0,62.0,1.08,Hiit,15.9,3.2,6,2,27.7,9.5,0.85,8.075,719.45,6.579876016778943
18,Male,68.6,1.64,205.0,169.0,62.0,1.04,Mixed,23.6,4.5,3,1,25.6,8.0,0.7482517482517482,5.986013986013986,427.1,6.059356813150901
40,Female,60.9,1.62,178.0,162.0,73.0,0.8,Hiit,23.1,3.4,4,1,23.1,9.5,0.8476190476190476,8.052380952380952,392.3,5.974572679437764
57,Male,60.9,1.76,151.0,132.0,75.0,0.73,Mixed,14.7,4.1,4,1,19.7,8.0,0.75,6.0,266.7,5.589866950526307
20,Female,75.8,1.62,204.0,143.0,70.0,1.14,Yoga,22.5,4.0,4,2,28.8,3.0,0.5447761194029851,1.6343283582089554,141.2,4.95723451736914
20,Male,77.9,1.68,202.0,181.0,61.0,1.0,Hiit,26.4,3.6,6,2,27.7,9.5,0.851063829787234,8.085106382978724,629.8,6.446988855088883
24,Female,85.3,1.82,197.0,177.0,67.0,0.97,Hiit,13.6,3.8,7,2,25.8,9.5,0.8461538461538461,8.038461538461538,665.1,6.501439809419134
53,Male,82.3,1.8,166.0,138.0,73.0,0.47,Strength,22.6,3.2,2,0,25.3,6.0,0.6989247311827957,4.193548387096774,162.2,5.094976442530006
52,Male,73.7,1.71,175.0,125.0,64.0,0.93,Yoga,21.3,3.9,4,1,25.2,3.0,0.5495495495495496,1.648648648648649,113.0,4.736198448394496
32,Female,59.6,1.65,180.0,162.0,61.0,0.93,Hiit,13.3,3.0,6,2,21.9,9.5,0.8487394957983193,8.063025210084033,446.9,6.104569993213254
57,Male,94.6,1.67,171.0,136.0,56.0,0.58,Strength,24.3,3.8,5,1,34.0,6.0,0.6956521739130435,4.173913043478261,229.0,5.438079308923196
20,Female,71.3,1.77,205.0,161.0,60.0,0.8,Strength,19.4,3.4,5,2,22.9,6.0,0.696551724137931,4.179310344827586,238.4,5.478135793123873
46,Male,62.6,1.68,175.0,145.0,55.0,1.03,Mixed,15.9,4.7,6,3,22.3,8.0,0.75,6.0,386.9,5.9607475744459215
47,Female,75.1,1.62,174.0,145.0,76.0,0.59,Strength,31.1,3.0,3,0,28.5,6.0,0.7040816326530612,4.224489795918368,187.2,5.23750522715128
56,Male,77.5,1.8,158.0,130.0,76.0,0.61,Cardio,24.0,2.5,3,0,23.9,7.0,0.6585365853658537,4.609756097560976,217.9,5.388615004528817
35,Male,69.0,1.7,190.0,158.0,62.0,0.95,Mixed,27.2,4.0,4,1,23.9,8.0,0.75,6.0,393.3,5.977112040883582
28,Female,78.1,1.62,198.0,169.0,79.0,0.6,Mixed,27.3,4.1,2,0,29.7,8.0,0.7563025210084033,6.050420168067227,283.5,5.6507332535663855
55,Male,79.8,1.73,169.0,141.0,57.0,1.17,Mixed,20.8,4.7,5,3,26.7,8.0,0.75,6.0,560.2,6.330077348228306
57,Female,85.0,1.78,157.0,118.0,70.0,0.79,Yoga,34.4,3.9,2,0,26.9,3.0,0.5517241379310345,1.6551724137931034,111.1,4.719391330078114
18,Female,45.7,1.58,194.0,174.0,61.0,0.78,Hiit,17.3,3.4,5,1,18.3,9.5,0.849624060150376,8.071428571428571,287.7,5.665388086668889
46,Male,70.5,1.66,173.0,138.0,56.0,1.33,Strength,11.7,4.2,7,3,25.6,6.0,0.7008547008547008,4.205128205128204,394.3,5.9796449703026395
27,Male,54.7,1.66,193.0,158.0,74.0,0.72,Strength,28.4,3.4,2,0,20.0,6.0,0.7058823529411765,4.235294117647059,166.8,5.122772794033106
45,Male,66.0,1.73,180.0,164.0,75.0,0.69,Hiit,21.1,3.3,5,1,22.2,9.5,0.8476190476190476,8.052380952380952,366.7,5.907267388307226
48,Female,75.1,1.74,171.0,147.0,74.0,1.05,Mixed,29.0,4.6,3,0,24.7,8.0,0.7525773195876289,6.020618556701031,474.8,6.164997597868857
36,Female,63.0,1.62,189.0,158.0,63.0,1.42,Mixed,20.4,4.7,4,2,23.9,8.0,0.753968253968254,6.031746031746032,539.6,6.292679633842347
20,Male,62.4,1.53,205.0,161.0,78.0,0.54,Cardio,19.6,2.2,3,0,26.6,7.0,0.6535433070866141,4.574803149606299,154.2,5.0447146077491185
53,Female,86.1,1.78,169.0,137.0,76.0,0.61,Cardio,37.1,2.3,2,0,27.1,7.0,0.6559139784946236,4.591397849462365,241.1,5.489350863944013
32,Male,67.3,1.57,192.0,151.0,55.0,0.7,Strength,14.4,3.8,7,3,27.4,6.0,0.7007299270072993,4.204379562043796,198.1,5.293807211070151
50,Male,54.3,1.71,168.0,144.0,73.0,0.53,Mixed,25.7,3.4,2,0,18.6,8.0,0.7473684210526316,5.978947368421053,172.1,5.153869462182164
58,Male,92.9,1.67,156.0,114.0,62.0,0.82,Yoga,18.1,4.6,6,2,33.5,3.0,0.5531914893617021,1.6595744680851063,126.4,4.847331743138063
43,Female,68.8,1.7,174.0,159.0,74.0,0.8,Hiit,32.2,3.6,3,0,23.9,9.5,0.85,8.075,444.4,6.098972754823267
33,Female,98.2,1.85,183.0,155.0,73.0,0.42,Mixed,27.8,4.2,2,0,28.9,8.0,0.7454545454545455,5.963636363636364,246.0,5.5093883366279774
53,Male,65.0,1.9,173.0,139.0,61.0,1.07,Strength,16.3,3.4,5,2,18.0,6.0,0.6964285714285714,4.178571428571429,290.6,5.675383000134503
50,Female,52.8,1.52,174.0,161.0,82.0,0.96,Hiit,23.0,3.2,2,0,22.9,9.5,0.8586956521739131,8.157608695652174,413.5,6.02707297457535
37,Male,57.4,1.78,173.0,143.0,75.0,0.57,Strength,22.5,3.6,3,0,18.2,6.0,0.6938775510204082,4.163265306122449,136.2,4.921439715291784
30,Male,56.9,1.66,191.0,154.0,67.0,1.1,Strength,17.7,4.2,7,2,20.6,6.0,0.7016129032258065,4.209677419354839,263.5,5.577841251298354
50,Female,77.1,1.78,161.0,147.0,69.0,0.91,Hiit,24.4,3.2,4,1,24.2,9.5,0.8478260869565217,8.054347826086957,565.1,6.338770741042614
22,Male,71.5,1.78,193.0,149.0,69.0,0.94,Cardio,19.7,3.0,6,2,22.7,7.0,0.6451612903225806,4.516129032258064,303.5,5.718671087149952
54,Male,97.0,1.82,170.0,127.0,75.0,0.41,Yoga,25.1,3.9,3,0,29.3,3.0,0.5473684210526316,1.642105263157895,65.3,4.194189897191817
31,Male,90.7,1.71,180.0,147.0,70.0,1.09,Strength,27.6,3.8,4,2,31.1,6.0,0.7,4.199999999999999,415.2,6.031165913959534
44,Male,51.0,1.59,169.0,142.0,61.0,0.25,Mixed,30.0,3.3,2,0,20.1,8.0,0.75,6.0,76.5,4.350277936359301
40,Male,69.3,1.77,175.0,126.0,65.0,0.92,Yoga,17.0,4.2,4,2,22.0,3.0,0.5545454545454546,1.6636363636363636,106.1,4.673762977453703
31,Female,56.9,1.69,181.0,154.0,71.0,0.39,Mixed,19.6,3.7,3,1,19.9,8.0,0.7545454545454545,6.036363636363636,134.0,4.90527477843843
57,Female,78.6,1.66,156.0,129.0,67.0,0.78,Strength,21.1,4.2,6,2,28.6,6.0,0.6966292134831461,4.179775280898877,256.3,5.550242719287699
21,Male,65.6,1.63,199.0,154.0,70.0,0.42,Cardio,28.5,2.7,3,0,24.6,7.0,0.6511627906976745,4.558139534883721,125.6,4.841032509710076
56,Female,76.5,1.78,156.0,129.0,66.0,0.71,Strength,18.9,3.1,3,1,24.1,6.0,0.7,4.199999999999999,228.1,5.43415858945945
36,Male,85.5,1.84,183.0,146.0,60.0,0.79,Strength,20.1,3.5,4,2,25.2,6.0,0.6991869918699187,4.195121951219512,283.4,5.6503816979290855
21,Male,55.4,1.56,199.0,165.0,62.0,1.03,Mixed,10.7,4.4,7,3,22.8,8.0,0.7518248175182481,6.014598540145985,343.2,5.841222883777439
47,Male,62.4,1.74,177.0,143.0,80.0,0.39,Cardio,24.0,2.8,2,0,20.6,7.0,0.6494845360824743,4.546391752577319,110.6,4.71492104994721
36,Male,65.3,1.64,189.0,169.0,57.0,0.86,Hiit,17.1,3.3,6,2,24.2,9.5,0.8484848484848485,8.06060606060606,452.7,6.117436186669918
48,Female,53.9,1.53,165.0,134.0,76.0,0.54,Cardio,28.2,2.9,2,0,22.9,7.0,0.651685393258427,4.561797752808989,132.8,4.896346147694128
48,Female,72.9,1.69,165.0,140.0,66.0,0.73,Mixed,23.2,3.8,3,1,25.4,8.0,0.7474747474747475,5.97979797979798,318.2,5.765817865575654
26,Male,45.9,1.6,187.0,152.0,69.0,1.12,Strength,17.2,4.5,7,3,18.0,6.0,0.7033898305084746,4.220338983050848,217.0,5.384495062789089
30,Female,57.3,1.52,194.0,174.0,63.0,0.83,Hiit,16.3,3.5,5,3,24.7,9.5,0.8473282442748091,8.049618320610687,382.8,5.950121583573599
31,Male,54.5,1.6,191.0,138.0,73.0,0.94,Yoga,20.1,4.4,2,0,21.2,3.0,0.5508474576271186,1.652542372881356,84.7,4.450852825603734
27,Female,61.2,1.58,191.0,150.0,74.0,0.45,Cardio,30.4,2.9,2,0,24.6,7.0,0.6495726495726496,4.547008547008547,125.2,4.837867950107113
48,Male,72.1,1.62,166.0,145.0,81.0,0.25,Mixed,28.6,3.8,3,0,27.6,8.0,0.7529411764705882,6.023529411764706,108.6,4.696837374513915
54,Male,52.1,1.55,167.0,123.0,70.0,0.69,Yoga,27.2,4.0,4,1,21.8,3.0,0.5463917525773195,1.6391752577319587,58.9,4.092676505121403
40,Male,77.5,1.64,187.0,157.0,66.0,0.33,Mixed,23.4,3.7,3,0,28.8,8.0,0.7520661157024794,6.016528925619835,153.9,5.042779747422823
44,Female,46.6,1.61,183.0,146.0,78.0,0.46,Cardio,23.3,2.6,5,1,18.0,7.0,0.6476190476190476,4.533333333333333,97.2,4.58700621536042
23,Female,89.0,1.72,190.0,156.0,79.0,0.3,Strength,27.9,3.2,3,0,30.2,6.0,0.6936936936936937,4.162162162162162,111.1,4.719391330078114
43,Male,87.6,1.74,182.0,149.0,72.0,0.41,Strength,24.7,2.8,2,0,29.0,6.0,0.7,4.199999999999999,150.8,5.02256386496153
19,Female,59.5,1.71,194.0,161.0,63.0,0.96,Mixed,18.2,4.1,6,3,20.5,8.0,0.7480916030534351,5.984732824427481,341.8,5.837147186723625
30,Female,56.2,1.66,188.0,134.0,67.0,1.26,Yoga,28.2,3.9,3,1,20.5,3.0,0.5537190082644629,1.6611570247933884,117.6,4.775756486563625
36,Female,49.3,1.65,181.0,149.0,72.0,0.85,Strength,19.4,3.4,3,0,18.0,6.0,0.7064220183486238,4.238532110091743,177.6,5.185148668442398
18,Female,70.5,1.6,203.0,156.0,69.0,0.55,Cardio,21.6,3.1,3,1,27.7,7.0,0.6492537313432836,4.544776119402985,176.2,5.177279038170981
57,Female,58.0,1.6,158.0,134.0,63.0,1.23,Mixed,20.3,4.5,7,3,22.7,8.0,0.7473684210526316,5.978947368421053,426.5,6.0579542883768145
49,Female,68.6,1.75,172.0,127.0,72.0,0.52,Yoga,26.0,4.2,3,1,22.4,3.0,0.55,1.65,58.9,4.092676505121403
39,Female,44.1,1.5,176.0,130.0,75.0,0.7,Yoga,21.7,3.6,4,1,19.5,3.0,0.5445544554455446,1.6336633663366338,50.4,3.9396381724611196
46,Female,87.3,1.67,175.0,158.0,62.0,1.17,Hiit,20.1,3.4,7,3,31.2,9.5,0.8495575221238938,8.070796460176991,719.45,6.579876016778943
19,Female,54.6,1.65,194.0,159.0,77.0,0.76,Strength,26.4,3.3,4,1,20.1,6.0,0.7008547008547008,4.205128205128204,174.5,5.167639042905921
57,Female,72.9,1.74,161.0,148.0,74.0,0.71,Hiit,20.4,2.5,7,2,24.1,9.5,0.8505747126436781,8.080459770114942,418.2,6.038348133006832
55,Female,58.8,1.54,165.0,123.0,72.0,1.1,Yoga,18.8,4.7,5,1,24.9,3.0,0.5483870967741935,1.6451612903225803,106.4,4.676560182074764
28,Female,63.3,1.68,191.0,171.0,58.0,1.25,Hiit,20.2,3.9,7,3,22.4,9.5,0.849624060150376,8.071428571428571,638.7,6.460999316456092
34,Female,63.5,1.71,190.0,154.0,69.0,0.96,Strength,18.9,4.2,4,1,21.6,6.0,0.7024793388429752,4.214876033057851,256.9,5.552571912887299
25,Male,50.0,1.49,184.0,145.0,55.0,1.28,Strength,14.5,3.6,7,3,22.5,6.0,0.6976744186046512,4.186046511627907,267.9,5.5943395632748185
39,Male,64.9,1.57,182.0,165.0,70.0,0.78,Hiit,18.8,3.1,4,1,26.3,9.5,0.8482142857142857,8.058035714285714,407.9,6.013470627370596
21,Female,63.1,1.67,195.0,155.0,62.0,0.96,Strength,29.8,4.1,4,2,22.6,6.0,0.6992481203007519,4.195488721804511,254.1,5.541655625147766
28,Female,91.4,1.73,195.0,137.0,66.0,1.01,Yoga,22.9,4.1,4,1,30.5,3.0,0.5503875968992248,1.6511627906976742,152.4,5.0330488889331555
25,Female,60.3,1.7,195.0,161.0,60.0,1.33,Mixed,10.7,5.0,5,3,20.9,8.0,0.7481481481481481,5.985185185185185,480.0,6.175867270105761
26,Male,81.4,1.74,199.0,178.0,60.0,1.02,Hiit,21.2,3.3,3,1,27.0,9.5,0.8489208633093526,8.06474820143885,669.6,6.508172834032128
43,Male,44.5,1.57,176.0,140.0,74.0,1.09,Cardio,30.1,3.6,3,0,18.0,7.0,0.6470588235294118,4.529411764705882,219.7,5.396804313262691
19,Female,48.3,1.52,205.0,166.0,76.0,0.5,Strength,33.5,3.1,2,0,20.9,6.0,0.6976744186046512,4.186046511627907,101.1,4.625952725170619
33,Female,59.1,1.69,188.0,142.0,57.0,0.7,Cardio,18.5,2.9,5,2,20.7,7.0,0.648854961832061,4.541984732824427,187.9,5.241217774507464
48,Female,47.5,1.56,166.0,153.0,82.0,0.67,Hiit,31.9,3.2,3,0,19.6,9.5,0.8452380952380952,8.029761904761905,255.5,5.547128664610824
23,Female,63.8,1.59,193.0,174.0,67.0,1.11,Hiit,22.2,3.5,5,2,25.1,9.5,0.8492063492063492,8.067460317460318,571.3,6.349663329415057
38,Female,74.1,1.77,179.0,145.0,81.0,0.37,Cardio,20.8,2.4,2,0,23.6,7.0,0.6530612244897959,4.571428571428571,125.3,4.838660029356445
43,Male,52.0,1.7,178.0,130.0,72.0,0.71,Yoga,17.8,4.0,5,1,18.0,3.0,0.5471698113207547,1.641509433962264,60.6,4.120661870539474
36,Female,84.3,1.62,188.0,161.0,77.0,0.57,Mixed,23.3,3.4,3,0,32.0,8.0,0.7567567567567568,6.054054054054054,290.9,5.676411277860069
45,Male,64.1,1.61,178.0,149.0,83.0,0.44,Strength,27.5,3.3,2,0,24.7,6.0,0.6947368421052632,4.16842105263158,117.6,4.775756486563625
25,Female,72.9,1.74,198.0,162.0,77.0,0.99,Strength,21.4,3.2,4,1,24.0,6.0,0.7024793388429752,4.214876033057851,304.2,5.720967299410302
31,Female,84.6,1.7,185.0,169.0,75.0,0.73,Hiit,20.9,2.9,6,2,29.2,9.5,0.8545454545454545,8.118181818181817,501.4,6.219396615153989
41,Male,67.9,1.56,183.0,145.0,74.0,0.64,Cardio,29.9,2.2,3,0,28.0,7.0,0.6513761467889908,4.559633027522936,198.1,5.293807211070151
