Age,Gender,Weight (kg),Height (m),Max_BPM,Avg_BPM,Resting_BPM,Session_Duration (hours),Fat_Percentage,Water_Intake (liters),Workout_Frequency (days/week),BMI,Base_MET,HR_Intensity,Effective_MET,Calories_Burned (kcal),Calories_Burned (kcal)_log,Effort_Score,Workout_Type_Hiit,Workout_Type_Mixed,Workout_Type_Strength,Workout_Type_Yoga,Experience_Level_1,Experience_Level_2,Experience_Level_3,Age_Group_Adult,Age_Group_Senior,Workout_Intensity_Moderate,Workout_Intensity_High,Age_Group,Workout_Intensity
19,Female,79.7,1.87,202.0,164.0,75.0,0.6,30.4,3.3,3,22.791615430810143,6.0,0.8118811881188119,4.871287128712872,201.1,5.308762624409575,98.39999999999999,False,False,True,False,False,False,False,False,False,False,True,Young,High
34,Female,80.1,1.75,192.0,141.0,79.0,0.38,22.9,3.1,3,26.155102040816324,3.0,0.734375,2.203125,50.1,3.933784497209659,53.58,False,False,False,True,False,False,False,True,False,True,False,Adult,Moderate
52,Male,104.9,1.87,176.0,149.0,85.0,0.48,25.0,3.1,2,29.997998227001055,6.0,0.8465909090909091,5.079545454545454,241.0,5.488937726156687,71.52,False,False,True,False,False,False,False,False,True,True,False,Senior,Moderate
27,Male,75.6,1.76,198.0,145.0,80.0,0.63,16.7,3.9,3,24.40599173553719,3.0,0.7323232323232324,2.1969696969696972,78.7,4.378269585796169,91.35,False,False,False,True,False,False,False,False,False,True,False,Young,Moderate
39,Female,78.0,1.67,187.0,143.0,61.0,0.7,20.3,3.1,6,27.968016063681024,7.0,0.7647058823529411,5.352941176470588,248.7,5.520260197285728,100.1,False,False,False,False,False,True,False,True,False,True,False,Adult,Moderate
58,Male,55.5,1.58,162.0,133.0,78.0,0.53,30.8,2.9,3,22.232014100304436,7.0,0.8209876543209876,5.746913580246914,134.8,4.911183215124596,70.49000000000001,False,False,False,False,False,False,False,False,True,True,False,Senior,Moderate
38,Male,81.7,1.7,179.0,146.0,70.0,1.24,24.9,3.9,5,28.26989619377163,6.0,0.8156424581005587,4.893854748603352,423.8,6.051618469927729,181.04,False,False,True,False,True,False,False,True,False,True,False,Adult,Moderate
32,Female,77.4,1.67,188.0,157.0,63.0,1.15,14.7,4.7,6,27.752877478575787,8.0,0.8351063829787234,6.680851063829787,535.5,6.285066562070753,180.54999999999998,False,True,False,False,False,True,False,True,False,True,False,Adult,Moderate
52,Female,60.2,1.67,167.0,120.0,62.0,0.96,23.8,4.0,6,21.585571372225612,3.0,0.718562874251497,2.155688622754491,95.8,4.572646994282532,115.19999999999999,False,False,False,True,False,True,False,False,True,False,False,Senior,Low
38,Female,74.6,1.66,181.0,127.0,62.0,0.54,22.5,3.2,7,27.072143997677458,3.0,0.7016574585635359,2.1049723756906076,66.0,4.204692619390966,68.58,False,False,False,True,False,True,False,True,False,False,False,Adult,Low
38,Male,59.4,1.47,182.0,143.0,69.0,0.52,23.2,2.5,3,27.488546438983757,7.0,0.7857142857142857,5.5,141.6,4.960043507980195,74.36,False,False,False,False,False,False,False,True,False,True,False,Adult,Moderate
38,Female,87.9,1.81,181.0,142.0,69.0,0.64,30.4,2.9,3,26.83068282408962,7.0,0.7845303867403315,5.49171270718232,256.7,5.551796117658319,90.88,False,False,False,False,False,False,False,True,False,True,False,Adult,Moderate
49,Female,66.9,1.67,169.0,142.0,78.0,0.55,25.7,3.7,3,23.987952239234108,6.0,0.8402366863905325,5.041420118343195,155.3,5.051777237427431,78.10000000000001,False,False,True,False,False,False,False,False,True,True,False,Senior,Moderate
22,Male,68.5,1.54,197.0,179.0,73.0,0.52,22.3,3.2,2,28.883454208129535,9.5,0.9086294416243654,8.631979695431472,289.3,5.670914871030584,93.08,True,False,False,False,False,False,False,False,False,False,True,Young,High
56,Male,60.5,1.73,168.0,144.0,71.0,0.68,21.4,4.4,5,20.21450766814795,8.0,0.8571428571428571,6.857142857142857,247.7,5.516247350809359,97.92,False,True,False,False,True,False,False,False,True,True,False,Senior,Moderate
26,Male,61.1,1.59,190.0,149.0,56.0,1.18,8.0,4.2,6,24.16834777105336,6.0,0.7842105263157895,4.705263157894737,300.2,5.707774495925738,175.82,False,False,True,False,False,False,True,False,False,True,False,Young,Moderate
35,Male,73.7,1.74,192.0,162.0,73.0,0.84,25.7,4.4,5,24.342713700620955,8.0,0.84375,6.75,370.4,5.917279648918606,136.07999999999998,False,True,False,False,True,False,False,True,False,False,True,Adult,High
38,Male,89.7,1.77,187.0,151.0,66.0,0.78,21.5,3.4,3,28.6316192664943,6.0,0.8074866310160428,4.8449197860962565,294.9,5.690021559406164,117.78,False,False,True,False,True,False,False,True,False,True,False,Adult,Moderate
25,Male,63.9,1.78,195.0,134.0,58.0,1.18,13.0,3.8,4,20.167908092412574,3.0,0.6871794871794872,2.0615384615384613,125.5,4.840242308167575,158.12,False,False,False,True,False,True,False,False,False,True,False,Young,Moderate
51,Male,69.1,1.66,157.0,130.0,68.0,1.21,9.8,3.3,7,25.076208448250835,6.0,0.8280254777070064,4.968152866242038,349.5,5.859360706474645,157.29999999999998,False,False,True,False,False,False,True,False,True,False,False,Senior,Low
27,Male,59.2,1.64,182.0,152.0,61.0,1.07,11.6,4.6,5,22.010707911957173,8.0,0.8351648351648352,6.681318681318682,381.1,5.945682354452854,162.64000000000001,False,True,False,False,False,False,True,False,False,True,False,Young,Moderate
58,Female,63.9,1.62,163.0,148.0,63.0,1.11,19.4,3.7,5,24.348422496570638,9.5,0.9079754601226994,8.625766871165643,572.8,6.352280903547264,164.28,True,False,False,False,False,True,False,False,True,True,False,Senior,Moderate
41,Male,66.1,1.61,182.0,131.0,69.0,0.75,20.2,3.5,4,25.50055939199876,3.0,0.7197802197802198,2.159340659340659,81.6,4.414009680526933,98.25,False,False,False,True,True,False,False,True,False,True,False,Adult,Moderate
57,Female,53.2,1.68,172.0,147.0,73.0,0.89,26.2,4.2,2,18.84920634920635,8.0,0.8546511627906976,6.837209302325581,283.1,5.649326288860142,130.83,False,True,False,False,False,False,False,False,True,True,False,Senior,Moderate
41,Male,80.0,1.66,177.0,161.0,72.0,0.57,22.8,2.8,3,29.03178980984178,9.5,0.9096045197740112,8.641242937853107,367.2,5.908626268798978,91.77,True,False,False,False,True,False,False,True,False,False,True,Adult,High
49,Male,65.6,1.6,168.0,123.0,67.0,0.26,31.3,3.6,3,25.624999999999993,3.0,0.7321428571428571,2.196428571428571,28.4,3.380994674344636,31.98,False,False,False,True,False,False,False,False,True,False,False,Senior,Low
50,Female,50.4,1.57,164.0,130.0,66.0,0.87,30.8,2.6,3,20.44707696052578,7.0,0.7926829268292683,5.548780487804878,200.4,5.305292980284462,113.1,False,False,False,False,False,False,False,False,True,False,False,Senior,Low
55,Male,63.1,1.67,168.0,141.0,61.0,0.99,10.1,4.4,7,22.62540786690093,8.0,0.8392857142857143,6.714285714285714,373.6,5.925858790009988,139.59,False,True,False,False,False,False,True,False,True,True,False,Senior,Moderate
51,Female,80.3,1.64,169.0,121.0,61.0,0.78,28.6,4.0,4,29.855740630577042,3.0,0.7159763313609467,2.1479289940828403,104.4,4.657762636107262,94.38000000000001,False,False,False,True,True,False,False,False,True,False,False,Senior,Low
28,Male,62.9,1.57,190.0,170.0,60.0,0.92,19.8,3.3,5,25.518276603513325,9.5,0.8947368421052632,8.5,465.2,6.144614726601657,156.4,True,False,False,False,True,False,False,False,False,False,True,Young,High
48,Female,62.6,1.76,172.0,128.0,75.0,1.01,23.8,4.2,4,20.209194214876035,3.0,0.7441860465116279,2.2325581395348837,103.6,4.650143551630823,129.28,False,False,False,True,True,False,False,False,True,False,False,Senior,Low
35,Female,72.0,1.86,185.0,145.0,71.0,0.86,24.7,3.7,3,20.811654526534856,7.0,0.7837837837837838,5.486486486486486,281.4,5.643324505619087,124.7,False,False,False,False,True,False,False,True,False,True,False,Adult,Moderate
40,Male,83.6,1.78,185.0,134.0,71.0,0.64,21.9,4.1,3,26.385557379118797,3.0,0.7243243243243244,2.172972972972973,88.7,4.49647076906475,85.76,False,False,False,True,True,False,False,True,False,True,False,Adult,Moderate
39,Female,69.8,1.61,179.0,136.0,55.0,1.1,18.1,3.7,6,26.927973457814122,7.0,0.7597765363128491,5.318435754189944,351.1,5.863915226161007,149.60000000000002,False,False,False,False,False,False,True,True,False,True,False,Adult,Moderate
35,Female,71.4,1.67,185.0,157.0,72.0,1.21,22.0,4.6,7,25.601491627523398,8.0,0.8486486486486486,6.789189189189189,519.9,6.255558084751145,189.97,False,True,False,False,False,True,False,True,False,True,False,Adult,Moderate
57,Male,76.8,1.83,167.0,128.0,80.0,0.35,21.4,3.5,3,22.93290334139568,3.0,0.7664670658682635,2.299401197604791,44.5,3.817712325956905,44.8,False,False,False,True,False,False,False,False,True,False,False,Senior,Low
58,Male,66.5,1.56,161.0,133.0,68.0,0.26,25.7,3.4,2,27.325772518080207,6.0,0.8260869565217391,4.956521739130435,72.5,4.297285406218791,34.58,False,False,True,False,False,False,False,False,True,True,False,Senior,Moderate
56,Female,70.3,1.76,160.0,146.0,64.0,1.06,22.8,3.5,6,22.69498966942149,9.5,0.9125,8.66875,604.7,6.406384813986902,154.76000000000002,True,False,False,False,False,True,False,False,True,True,False,Senior,Moderate
37,Male,48.5,1.54,177.0,144.0,68.0,0.84,22.3,3.3,5,20.450328891887334,6.0,0.8135593220338984,4.88135593220339,170.4,5.1440000061636795,120.96,False,False,True,False,True,False,False,True,False,True,False,Adult,Moderate
30,Female,103.7,1.85,185.0,149.0,65.0,1.23,20.9,4.3,5,30.299488677867053,6.0,0.8054054054054054,4.832432432432432,535.7,6.285439279182783,183.27,False,False,True,False,False,True,False,False,False,True,False,Young,Moderate
18,Female,69.6,1.64,199.0,141.0,70.0,1.35,23.1,4.8,6,25.877453896490188,3.0,0.7085427135678392,2.1256281407035176,155.1,5.050496827521386,190.35000000000002,False,False,False,True,False,True,False,False,False,True,False,,Moderate
21,Female,75.3,1.9,204.0,183.0,63.0,1.02,20.7,3.6,6,20.858725761772853,9.5,0.8970588235294118,8.522058823529411,621.0,6.432940092739179,186.66,True,False,False,False,False,True,False,False,False,False,True,Young,High
41,Male,84.2,1.85,175.0,148.0,65.0,1.44,11.1,4.9,6,24.60189919649379,8.0,0.8457142857142858,6.765714285714286,719.45,6.579876016778943,213.12,False,True,False,False,False,False,True,True,False,True,False,Adult,Moderate
53,Male,67.2,1.67,166.0,149.0,56.0,0.93,19.1,2.9,7,24.095521531786726,9.5,0.8975903614457831,8.52710843373494,502.0,6.220590170099739,138.57,True,False,False,False,False,True,False,False,True,True,False,Senior,Moderate
53,Female,58.4,1.61,162.0,130.0,72.0,0.58,22.8,2.8,2,22.529994984761387,7.0,0.8024691358024691,5.617283950617284,152.8,5.035653057071544,75.39999999999999,False,False,False,False,False,False,False,False,True,False,False,Senior,Low
19,Female,72.0,1.7,201.0,137.0,58.0,1.18,18.4,4.4,6,24.913494809688583,3.0,0.681592039800995,2.044776119402985,140.8,4.954417614098027,161.66,False,False,False,True,False,False,True,False,False,True,False,Young,Moderate
45,Female,56.0,1.66,176.0,145.0,72.0,0.35,33.0,3.3,2,20.322252866889244,6.0,0.8238636363636364,4.943181818181818,82.5,4.42484663185681,50.75,False,False,True,False,False,False,False,True,False,True,False,Adult,Moderate
43,Male,73.9,1.64,179.0,149.0,60.0,1.48,8.0,4.8,6,27.476204640095187,8.0,0.8324022346368715,6.659217877094972,654.4,6.485245736264714,220.52,False,True,False,False,False,False,True,True,False,True,False,Adult,Moderate
40,Female,55.0,1.51,189.0,133.0,66.0,1.09,15.5,4.6,6,24.121749046094468,3.0,0.7037037037037037,2.111111111111111,98.0,4.59511985013459,144.97,False,False,False,True,False,True,False,True,False,True,False,Adult,Moderate
32,Male,47.7,1.63,188.0,160.0,76.0,0.46,24.1,4.0,3,17.95325379201325,8.0,0.851063829787234,6.808510638297872,131.7,4.888090941338162,73.60000000000001,False,True,False,False,False,False,False,True,False,True,False,Adult,Moderate
53,Female,56.8,1.57,168.0,144.0,69.0,1.0,20.5,4.5,6,23.043531177735403,8.0,0.8571428571428571,6.857142857142857,344.2,5.844123959209273,144.0,False,True,False,False,False,True,False,False,True,True,False,Senior,Moderate
44,Female,64.8,1.74,173.0,138.0,74.0,0.76,20.5,3.0,4,21.40309155766944,7.0,0.7976878612716763,5.583815028901735,222.9,5.411199523604709,104.88,False,False,False,False,True,False,False,True,False,True,False,Adult,Moderate
23,Female,57.0,1.78,205.0,182.0,55.0,0.97,9.1,2.9,7,17.99015275849009,9.5,0.8878048780487805,8.434146341463414,444.7,6.09964607995251,176.54,True,False,False,False,False,False,True,False,False,False,True,Young,High
52,Female,71.9,1.75,172.0,127.0,71.0,0.8,26.5,4.2,3,23.477551020408164,3.0,0.7383720930232558,2.2151162790697674,95.7,4.571613402459248,101.60000000000001,False,False,False,True,True,False,False,False,True,False,False,Senior,Low
56,Male,82.7,1.71,168.0,144.0,72.0,0.7,26.6,4.2,2,28.28220649088609,8.0,0.8571428571428571,6.857142857142857,347.3,5.853064177371955,100.8,False,True,False,False,False,False,False,False,True,True,False,Senior,Moderate
55,Male,59.9,1.59,170.0,157.0,79.0,1.11,23.4,3.5,2,23.693683003045763,9.5,0.9235294117647059,8.773529411764706,541.4,6.296003736626186,174.27,True,False,False,False,False,False,False,False,True,True,False,Senior,Moderate
52,Male,77.6,1.7,172.0,143.0,76.0,1.03,23.4,3.7,5,26.85121107266436,6.0,0.8313953488372093,4.988372093023256,334.7,5.816217903985989,147.29,False,False,True,False,True,False,False,False,True,True,False,Senior,Moderate
53,Male,74.4,1.76,173.0,138.0,74.0,0.8,24.4,3.2,4,24.018595041322317,7.0,0.7976878612716763,5.583815028901735,269.3,5.599532453282402,110.4,False,False,False,False,True,False,False,False,True,True,False,Senior,Moderate
27,Male,58.3,1.62,192.0,154.0,85.0,0.89,26.0,3.1,3,22.214601432708424,7.0,0.8020833333333334,5.614583333333334,234.2,5.460436216024472,137.06,False,False,False,False,False,False,False,False,False,True,False,Young,Moderate
47,Female,60.3,1.69,184.0,168.0,74.0,0.25,26.8,2.9,4,21.112706137740275,9.5,0.9130434782608695,8.67391304347826,122.4,4.8154311114712876,42.0,True,False,False,False,True,False,False,False,True,False,True,Senior,High
58,Male,52.3,1.67,154.0,130.0,75.0,0.64,15.4,3.5,4,18.75291333500663,6.0,0.8441558441558441,5.064935064935065,139.8,4.947340443723942,83.2,False,False,True,False,True,False,False,False,True,False,False,Senior,Low
55,Male,94.4,1.85,164.0,148.0,61.0,0.78,20.3,3.4,6,27.58217677136596,9.5,0.9024390243902439,8.573170731707318,590.8,6.383168739966109,115.44,True,False,False,False,False,True,False,False,True,True,False,Senior,Moderate
46,Male,83.9,1.77,183.0,145.0,75.0,0.41,23.5,2.9,2,26.78029940310894,7.0,0.7923497267759563,5.546448087431694,156.1,5.056882545261575,59.449999999999996,False,False,False,False,False,False,False,False,True,True,False,Senior,Moderate
56,Male,69.4,1.74,163.0,141.0,73.0,0.84,21.3,4.1,4,22.92244682256573,8.0,0.8650306748466258,6.920245398773006,352.4,5.867600559885596,118.44,False,True,False,False,True,False,False,False,True,True,False,Senior,Moderate
21,Female,41.0,1.51,202.0,163.0,71.0,0.67,14.6,3.2,4,17.981667470724968,6.0,0.806930693069307,4.841584158415841,115.8,4.760463070394127,109.21000000000001,False,False,True,False,True,False,False,False,False,False,True,Young,High
22,Female,74.6,1.7,196.0,163.0,65.0,0.75,28.3,4.2,4,25.813148788927336,8.0,0.8316326530612245,6.653061224489796,334.8,5.81651574464344,122.25,False,True,False,False,True,False,False,False,False,False,True,Young,High
21,Female,56.5,1.66,201.0,166.0,60.0,1.03,17.4,4.6,4,20.503701553200756,8.0,0.8258706467661692,6.606965174129353,350.0,5.860786223465865,170.98000000000002,False,True,False,False,False,True,False,False,False,False,True,Young,High
53,Male,68.0,1.66,165.0,116.0,56.0,1.2,14.2,4.6,5,24.677021338365513,3.0,0.703030303030303,2.109090909090909,134.8,4.911183215124596,139.2,False,False,False,True,False,True,False,False,True,False,False,Senior,Low
33,Female,41.8,1.52,193.0,163.0,72.0,1.14,30.2,4.7,3,18.092105263157894,8.0,0.844559585492228,6.756476683937824,286.7,5.661918270557502,185.82,False,True,False,False,True,False,False,True,False,False,True,Adult,High
42,Female,60.2,1.57,179.0,139.0,65.0,0.84,26.6,3.2,5,24.422897480628016,7.0,0.776536312849162,5.435754189944134,229.8,5.441551534633945,116.75999999999999,False,False,False,False,True,False,False,True,False,True,False,Adult,Moderate
31,Male,65.7,1.67,180.0,145.0,78.0,0.5,21.4,2.3,2,23.55767506902363,7.0,0.8055555555555556,5.638888888888889,151.0,5.0238805208462765,72.5,False,False,False,False,False,False,False,True,False,True,False,Adult,Moderate
28,Male,57.8,1.79,188.0,155.0,79.0,0.42,30.9,3.6,3,18.039387035360942,6.0,0.824468085106383,4.946808510638299,101.6,4.630837932736669,65.1,False,False,True,False,False,False,False,False,False,True,False,Young,Moderate
46,Male,80.1,1.62,169.0,127.0,76.0,0.6,25.7,3.3,2,30.521262002743477,3.0,0.7514792899408284,2.254437869822485,79.1,4.383275854074314,76.2,False,False,False,True,False,False,False,False,True,False,False,Senior,Low
51,Female,61.0,1.64,176.0,160.0,72.0,0.59,23.5,2.8,5,22.679952409280194,9.5,0.9090909090909091,8.636363636363637,289.3,5.670914871030584,94.39999999999999,True,False,False,False,True,False,False,False,True,True,False,Senior,Moderate
39,Male,79.3,1.86,175.0,150.0,75.0,0.67,23.9,3.8,4,22.92172505491964,8.0,0.8571428571428571,6.857142857142857,318.8,5.767695800399854,100.5,False,True,False,False,True,False,False,True,False,True,False,Adult,Moderate
31,Female,71.2,1.65,188.0,158.0,71.0,0.9,23.2,4.4,5,26.1524334251607,8.0,0.8404255319148937,6.723404255319149,381.2,5.945944031806173,142.20000000000002,False,True,False,False,False,True,False,True,False,True,False,Adult,Moderate
41,Female,66.1,1.67,190.0,129.0,55.0,1.27,8.3,3.7,7,23.70110079242712,3.0,0.6789473684210526,2.036842105263158,138.0,4.9344739331306915,163.83,False,False,False,True,False,False,True,True,False,False,False,Adult,Low
56,Female,70.9,1.67,170.0,141.0,74.0,0.47,13.3,3.4,4,25.422209473269035,6.0,0.8294117647058824,4.976470588235294,139.5,4.9452074887738,66.27,False,False,True,False,True,False,False,False,True,True,False,Senior,Moderate
43,Female,46.4,1.55,173.0,144.0,77.0,0.45,26.4,3.6,2,19.313215400624347,6.0,0.8323699421965318,4.994219653179191,87.4,4.481871969643597,64.8,False,False,True,False,False,False,False,True,False,True,False,Adult,Moderate
53,Female,70.7,1.74,163.0,124.0,76.0,0.57,31.0,3.7,2,23.35182983221033,3.0,0.7607361963190185,2.2822085889570554,66.7,4.215086179918229,70.67999999999999,False,False,False,True,False,False,False,False,True,False,False,Senior,Low
56,Male,46.9,1.61,159.0,130.0,77.0,0.25,22.1,2.2,2,18.0934377531731,7.0,0.8176100628930818,5.723270440251572,53.0,3.9889840465642745,32.5,False,False,False,False,False,False,False,False,True,False,False,Senior,Low
33,Female,64.8,1.68,188.0,149.0,58.0,1.09,22.6,4.1,7,22.95918367346939,6.0,0.7925531914893617,4.75531914893617,296.7,5.69608626802173,162.41000000000003,False,False,True,False,False,False,True,True,False,True,False,Adult,Moderate
55,Female,88.6,1.72,163.0,130.0,55.0,1.02,18.3,3.9,7,29.94862087614927,6.0,0.7975460122699386,4.785276073619632,376.5,5.933570568689079,132.6,False,False,True,False,False,False,True,False,True,False,False,Senior,Low
49,Female,63.2,1.87,172.0,147.0,72.0,0.54,24.3,3.7,2,18.073150504732762,8.0,0.8546511627906976,6.837209302325581,204.8,5.326904823399949,79.38000000000001,False,True,False,False,False,False,False,False,True,True,False,Senior,Moderate
23,Female,54.2,1.55,199.0,150.0,61.0,0.84,29.8,3.4,3,22.559833506763788,7.0,0.7537688442211056,5.276381909547739,205.5,5.330300412401088,126.0,False,False,False,False,True,False,False,False,False,True,False,Young,Moderate
51,Female,56.2,1.77,169.0,130.0,57.0,0.89,22.3,3.2,7,17.938651090044367,7.0,0.7692307692307693,5.384615384615385,228.2,5.434594984840585,115.7,False,False,False,False,False,True,False,False,True,False,False,Senior,Low
